uid,x,y,name_jp,name_en,attribute,obj_name_en,obj_attributes,category,categories,importance,category_pin,contents,memo_jp,memo_en,updated_at,link_url_jp,link_url_en,link_anchor,marker_display_style,parent_uid,parent_type
p_1768742000,6045.004201,6285.589255,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""item_id"": ""Aimer LEM"", ""item_name_jp"": ""エイマーLEM"", ""item_name_en"": ""Aimer LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""上級""}}]",,DEAD_BODY,,,,2026-02-04T15:28:13,,,,,,
p_1768742926,5364.52698,6509.128743,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""11"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-05-08T10:56:04,,,,,,
p_1768743425,4427.03491,7302.669429,,,COLONY,,"{""source_category_id"": ""source_colony"", ""source_category_jp"": ""群生地"", ""source_category_en"": ""Colony""}",,,,COLONY,,,,2026-02-04T15:28:13,,,,,,
p_1768745707,3710.908652,6405.164822,,,UNDERGROUND_CAVE,,"{""source_category_id"": ""source_underground_cave"", ""source_category_jp"": ""地下洞窟"", ""source_category_en"": ""Underground Cave""}",,,,UNDERGROUND_CAVE,,,,2026-02-04T15:28:13,,,,,,
p_1768745772,3697.943479,6402.596156,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""item_id"": ""War Bonds"", ""item_name_jp"": ""戦時債権"", ""item_name_en"": ""War Bonds"", ""qty"": ""12"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-02-04T15:28:13,,,,,,
p_1768747200,5198.356575,6445.333628,,,COLONY,,"{""source_category_id"": ""source_colony"", ""source_category_jp"": ""群生地"", ""source_category_en"": ""Colony""}",,,,COLONY,,,,2026-02-04T15:28:13,,,,,,
p_1768747321,5582.391953,6263.598359,,,DEAD_BODY,,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""item_id"": ""Companion LEM"", ""item_name_jp"": ""コンパニオンLEM"", ""item_name_en"": ""Companion LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""下級""}}]",,DEAD_BODY,,,,2026-02-04T15:28:13,,,,,,
p_1769938732,5678.579688,6740.830382,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",,,,DRONE_WRECK,,,,2026-02-04T15:28:13,,,,,,
p_1769938959,6194.737492,7311.894194,,,DRONE_WRECK,,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""item_id"": ""Damaged Energy Storage"", ""item_name_jp"": ""損傷したエネルギーストレージ"", ""item_name_en"": ""Damaged Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""2000""}}]",,DRONE_WRECK,,,,2026-02-04T15:28:13,,,,,,
p_1770367569,4947.382324,7244.544142,,,DEAD_BODY,Dead Body,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""Damaged Lab Dish"", ""item_name_jp"": ""損傷したシャーレ"", ""item_name_en"": ""Damaged Lab Dish"", ""qty"": ""1"", ""attributes"": {""ポイント"": 5000}}]",,DEAD_BODY,,,,2026-02-06T17:46:09,,,,,,
p_1770367644,4922.607686,7482.189138,,,DRONE_WRECK,Drone Wreck,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""Damaged Energy Storage"", ""item_name_jp"": ""損傷したエネルギーストレージ"", ""item_name_en"": ""Damaged Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": 2000}}]",,DRONE_WRECK,,,,2026-02-06T17:47:24,,,,,,
p_1770367689,5057.823573,7502.89426,,,DEAD_BODY,Dead Body,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": """", ""qty"": ""12"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-02-06T18:48:32,,,,,,
p_1770367712,5192.878233,7532.138499,,,MONOLITH,Monolith,"{""source_category_id"": ""source_monolith"", ""source_category_jp"": ""モノリス"", ""source_category_en"": ""Monolith""}",,,,MONOLITH,,,,2026-02-06T17:48:32,,,,,,
p_1770367794,5308.597463,7680.607934,,,DEAD_BODY,Dead Body,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Detoxifier LEM"", ""item_name_jp"": ""デトキシファイアーLEM"", ""item_name_en"": ""Detoxifier LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""上級""}}, {""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": """", ""qty"": ""15"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-02-06T18:48:42,,,,,,
p_1770367884,5202.806568,7895.503512,,,DEAD_BODY,Dead Body,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": """", ""qty"": ""15"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-02-06T17:51:24,,,,,,
p_1771409214,4966.320927,6984.309026,,,DEAD_BODY,Dead Body,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""Unknown Module"", ""item_name_jp"": ""不明なモジュール"", ""item_name_en"": ""Unknown Module"", ""qty"": ""1"", ""attributes"": {""ポイント"": 2000}}]",,DEAD_BODY,,,,2026-02-18T19:06:54,,,,,,
p_1771409255,4887.543575,6849.300562,,,DEAD_BODY,Dead Body,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""13"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-02-18T19:07:35,,,,,,
p_1771409295,4980.175129,6743.423484,,,DRONE_WRECK,Drone Wreck,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""Damaged Logic Board"", ""item_name_jp"": ""損傷したロジックボード"", ""item_name_en"": ""Damaged Logic Board"", ""qty"": ""1"", ""attributes"": {""ポイント"": 400}}]",,DRONE_WRECK,,,,2026-02-18T19:08:15,,,,,,
p_1771409361,4660.821948,6835.309182,,,DRONE_WRECK,Drone Wreck,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""Damaged Logic Board"", ""item_name_jp"": ""損傷したロジックボード"", ""item_name_en"": ""Damaged Logic Board"", ""qty"": ""1"", ""attributes"": {""ポイント"": 400}}]",,DRONE_WRECK,,,,2026-02-18T19:09:21,,,,,,
p_1771409665,4528.710077,6589.239982,,,UNDERGROUND_CAVE,Underground Cave,"{""source_category_id"": ""source_underground_cave"", ""source_category_jp"": ""地下洞窟"", ""source_category_en"": ""Underground Cave""}",,,,UNDERGROUND_CAVE,,,,2026-02-18T19:14:25,,,,,,
p_1771409796,4567.751422,6664.425232,,,DEAD_BODY,Dead Body,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""Damaged Personal Interface"", ""item_name_jp"": ""損傷したパーソナルインターフェース"", ""item_name_en"": ""Damaged Personal Interface"", ""qty"": ""1"", ""attributes"": {""ポイント"": 500}}]",,DEAD_BODY,,,,2026-02-18T19:16:36,,,,,,
p_1771409846,4835.25812,6468.385251,,,MONOLITH,Monolith,"{""source_category_id"": ""source_monolith"", ""source_category_jp"": ""モノリス"", ""source_category_en"": ""Monolith""}",,,,MONOLITH,,,,2026-02-18T19:17:26,,,,,,
p_1771409866,4821.66781,6373.854691,,,DEAD_BODY,Dead Body,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""11"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-02-18T19:17:46,,,,,,
p_1771409906,4858.398613,6314.261428,,,DEAD_BODY,Dead Body,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""Damaged Energy Storage"", ""item_name_jp"": ""損傷したエネルギーストレージ"", ""item_name_en"": ""Damaged Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": 2000}}]",,DEAD_BODY,,,,2026-02-18T19:18:26,,,,,,
p_1771409959,5033.209269,6484.665677,,,DRONE_WRECK,Drone Wreck,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""Damaged Energy Storage"", ""item_name_jp"": ""損傷したエネルギーストレージ"", ""item_name_en"": ""Damaged Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": 2000}}]",,DRONE_WRECK,,,,2026-02-18T19:19:19,,,,,,
p_1771410051,5366.534378444274,6410.947361903508,,,GEO_SCANNER,Geo Scanner,"{""source_category_id"": ""source_geo_scanner"", ""source_category_jp"": ""ジオスキャナー"", ""source_category_en"": ""Geo Scanner""}",,,,GEO_SCANNER,,,,2026-05-08T10:55:58,,,,,,
p_1771410145,5443.978903,6661.34917,,,DRONE_WRECK,Drone Wreck,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""Damaged Energy Storage"", ""item_name_jp"": ""損傷したエネルギーストレージ"", ""item_name_en"": ""Damaged Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": 2000}}]",,DRONE_WRECK,,,,2026-02-18T19:22:25,,,,,,
p_1771410169,5449.298329,6769.38565,,,MONOLITH,Monolith,"{""source_category_id"": ""source_monolith"", ""source_category_jp"": ""モノリス"", ""source_category_en"": ""Monolith""}",,,,MONOLITH,,,,2026-02-18T19:22:49,,,,,,
p_1771410212,5244.896124,6811.52178,,,DRONE_WRECK,Drone Wreck,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""Damaged Energy Storage"", ""item_name_jp"": ""損傷したエネルギーストレージ"", ""item_name_en"": ""Damaged Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": 2000}}]",,DRONE_WRECK,,,,2026-02-18T19:23:32,,,,,,
p_1771410259,5122.340973,6968.658775,,,DRONE_WRECK,Drone Wreck,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""Damaged Logic Board"", ""item_name_jp"": ""損傷したロジックボード"", ""item_name_en"": ""Damaged Logic Board"", ""qty"": ""1"", ""attributes"": {""ポイント"": 400}}]",,DRONE_WRECK,,,,2026-02-18T19:24:19,,,,,,
p_1771410328,5362.299904,6959.697462,,,DEAD_BODY,Dead Body,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Shieldgiver LEM"", ""item_name_jp"": ""シールドギバーLEM"", ""item_name_en"": ""Shieldgiver LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""下級""}}]",,DEAD_BODY,,,,2026-02-18T19:25:28,,,,,,
p_1771410441,5379.0663,7403.41039,,,DRONE_WRECK,Drone Wreck,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""Damaged Energy Storage"", ""item_name_jp"": ""損傷したエネルギーストレージ"", ""item_name_en"": ""Damaged Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": 2000}}]",,DRONE_WRECK,,,,2026-02-18T19:27:21,,,,,,
p_1771410473,5749.338737,7476.021756,,,MONOLITH,Monolith,"{""source_category_id"": ""source_monolith"", ""source_category_jp"": ""モノリス"", ""source_category_en"": ""Monolith""}",,,,MONOLITH,,,,2026-02-18T19:27:53,,,,,,
p_1771410530,5323.41382,7655.028073,,,RUBBLE_PILE,Rubble Pile,"{""source_category_id"": ""source_rubble_pile"", ""source_category_jp"": ""がれきの山"", ""source_category_en"": ""Rubble Pile""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""Unknown Casing"", ""item_name_jp"": ""不明なケース"", ""item_name_en"": ""Unknown Casing"", ""qty"": ""1"", ""attributes"": {""ポイント"": 1000}}]",,RUBBLE_PILE,,,,2026-02-18T19:28:50,,,,,,
p_1771410624,5445.393644,8145.496475,,,DRONE_WRECK,Drone Wreck,"{""source_category_id"": ""source_drone_wreck"", ""source_category_jp"": ""ドローンの残骸"", ""source_category_en"": ""Drone Wreck""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""Damaged Energy Storage"", ""item_name_jp"": ""損傷したエネルギーストレージ"", ""item_name_en"": ""Damaged Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": 2000}}]",,DRONE_WRECK,,,,2026-02-18T19:30:24,,,,,,
p_1771410669,5427.438866,8349.377369,,,GEO_SCANNER,Geo Scanner,"{""source_category_id"": ""source_geo_scanner"", ""source_category_jp"": ""ジオスキャナー"", ""source_category_en"": ""Geo Scanner""}",,,,GEO_SCANNER,,,,2026-02-18T19:31:09,,,,,,
p_1771410727,5515.740995,8414.825001,,,DEAD_BODY,Dead Body,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Miner LEM"", ""item_name_jp"": ""マイナーLEM"", ""item_name_en"": ""Miner LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""下級""}}]",,DEAD_BODY,,,,2026-02-18T19:32:07,,,,,,
p_1771410992,6237.540245,7523.378669,,,DEAD_BODY,Dead Body,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Fixer LEM"", ""item_name_jp"": ""フィクサーLEM"", ""item_name_en"": ""Fixer LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""下級""}}]",,DEAD_BODY,,,,2026-02-18T19:36:32,,,,,,
p_1771411093,6341.529065,7287.431844,,,DEAD_BODY,Dead Body,"{""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""Fixer LEM"", ""qty"": ""12"", ""attributes"": {}}, {""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""Damaged Local Scanner"", ""item_name_jp"": ""損傷したローカルスキャナー"", ""item_name_en"": ""Damaged Local Scanner"", ""qty"": ""1"", ""attributes"": {""ポイント"": 3500}}]",,DEAD_BODY,,,,2026-02-18T19:38:13,,,,,,
p_1771412014,5272.968531,7993.934473,,,RUBBLE_PILE,Rubble Pile,"{""source_category_id"": ""source_rubble_pile"", ""source_category_jp"": ""がれきの山"", ""source_category_en"": ""Rubble Pile""}",交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""Unknown Casing"", ""item_name_jp"": ""不明なケース"", ""item_name_en"": ""Unknown Casing"", ""qty"": ""1"", ""attributes"": {""ポイント"": 1000}}]",,RUBBLE_PILE,,,,2026-02-18T19:53:34,,,,,,
p_1772181575,6506.497621,7942.406168,,,DEAD_BODY,Dead Body,"{""場所"": ""洞窟内"", ""source_category_id"": ""source_dead_body"", ""source_category_jp"": ""遺体"", ""source_category_en"": ""Dead Body""}",LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Dodger LEM"", ""item_name_jp"": ""ドッジャーLEM"", ""item_name_en"": ""Dodger LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""上級""}}]",,DEAD_BODY,,,,2026-02-27T17:39:35,,,,,,
p_1778206224_f8c0,5222.393677438051,9997.509174764713,,,DEAD_BODY,Dead Body,,LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Aimer LEM"", ""item_name_jp"": ""エイマーLEM"", ""item_name_en"": ""Aimer LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""接頭語なし""}}]",,DEAD_BODY,,,,2026-05-08T11:10:49,,,,,,
p_1778208748_f8c0,5258.263776988719,10059.732816842403,,,RUBBLE_PILE,Rubble Pile,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""UNKNOWN_SOLAR_CELL_ARRAY"", ""item_name_jp"": ""不明な太陽電池アレイ"", ""item_name_en"": ""Unknown Solar Cell Array"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""3500""}}]",,RUBBLE_PILE,,,,2026-05-08T11:52:41,,,,,,
